cell_area,cell_length,cell_width_avg,cell_width_max,dye_area,dye_length,dye_width,dye_delta,ratio_area,ratio_length,ratio_width,DNA_intensity,DNA_perNuc,nuclei_delta,nucleiNr,mid2_check,cut3_check,cycle_phase,growth_rate,OD_extraction,stain_check,analysis_mode,condition,replica,tPoint
43.6666666666667,11.3333333333333,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8069.45270270259,8069.45270270259,4.33333333333333,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
28.2222222222222,7.33333333333333,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5173,5173,4.33333333333333,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
33.4444444444444,10,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8414.6750000001,8414.6750000001,4.33333333333333,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
18.3333333333333,6.66666666666667,NaN,3.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3570.32758620688,3570.32758620688,3.66666666666667,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
53.7777777777778,14.3333333333333,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6922.02364864873,6922.02364864873,3,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
46.7777777777778,12.6666666666667,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9166.81818181823,4583.40909090911,10,2,0,1,3,0.0403,0.4,0,ISX,Gly,B,NaN
49.1111111111111,14.3333333333333,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7844.71875,7844.71875,3.66666666666667,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
46.3333333333333,13,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7225.20270270247,7225.20270270247,4,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
31.4444444444444,9.33333333333333,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9339.49999999989,9339.49999999989,5,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
54.5555555555556,15,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7403.5608108109,7403.5608108109,3.33333333333333,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
35.8888888888889,9.33333333333333,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15998.75,15998.75,6.66666666666667,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
41.5555555555556,10.6666666666667,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5739.27027027032,5739.27027027032,2.33333333333333,1,0,0,1,0.0403,0.4,0,ISX,Gly,B,NaN
