cell_area,cell_length,cell_width_avg,cell_width_max,dye_area,dye_length,dye_width,dye_delta,ratio_area,ratio_length,ratio_width,DNA_intensity,DNA_perNuc,nuclei_delta,nucleiNr,mid2_check,cut3_check,cycle_phase,growth_rate,OD_extraction,stain_check,analysis_mode,condition,replica,tPoint
37.4444444444444,11.6666666666667,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13393.8178571427,6696.90892857135,7.33333333333333,2,1,0,4,0.1239,0.4,0,ISX,Leu,A,NaN
35.4444444444444,10,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8807.18571428587,8807.18571428587,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
31.5555555555556,9,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8434.80000000007,8434.80000000007,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
35,10.3333333333333,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9136.47297297303,9136.47297297303,2.33333333333333,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
18.2222222222222,6.33333333333333,NaN,3.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8754.64236111104,8754.64236111104,1.66666666666667,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
25,7.66666666666667,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14859.0067567567,14859.0067567567,2.33333333333333,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
36.5555555555556,10.3333333333333,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8936.68055555572,8936.68055555572,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
33.5555555555556,9.66666666666667,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8793.40243902425,8793.40243902425,5,1,0,1,2,0.1239,0.4,0,ISX,Leu,A,NaN
25.5555555555556,7.33333333333333,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10895.0243902441,10895.0243902441,2.33333333333333,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
21.2222222222222,7,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19565.2668918918,19565.2668918918,2.33333333333333,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
21.5555555555556,6.66666666666667,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9094.47039473673,9094.47039473673,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
35.6666666666667,11.6666666666667,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12846.6691176469,4282.22303921563,8.33333333333333,2,1,0,4,0.1239,0.4,0,ISX,Leu,A,NaN
26.7777777777778,7.33333333333333,NaN,4.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11979.2916666668,11979.2916666668,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
26.7777777777778,8.66666666666667,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9281.19791666658,9281.19791666658,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
23.1111111111111,7,NaN,4.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12877.8780487807,12877.8780487807,2,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
18,6,NaN,3.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7911.36805555562,7911.36805555562,1.66666666666667,1,0,0,1,0.1239,0.4,0,ISX,Leu,A,NaN
